landmark,pp1,ss1,pp2,ss2,frame
SPEED,0.0,-,0.0,00,0
WATTS,,,0,0_,0
CADENCE,,0,,0,0
DISTANCE,,-,0.L10,000,0
TIME,0.1:30,-,0E10,0130,0
CALORIES,,,C3,0,0
SPEED,0.0,-,0.0,00,1
WATTS,,,0,0_,1
CADENCE,,__,0,01,1
DISTANCE,LLIL,-,Li LiL,00_,1
TIME,01:30,-,0E:10,01130,1
CALORIES,,,c3,0,1
SPEED,0.0,-,00,00,2
WATTS,,,0,0_,2
CADENCE,,_,0,n,2
DISTANCE,LLIL,-,L LIL,00_,2
TIME,0.1:30,,01:30,011_0,2
CALORIES,,,c3,0,2
SPEED,0.0,-,00,0c1,3
WATTS,,,0,__,3
CADENCE,,__,0,0,3
DISTANCE,,-,000,000,3
TIME,01:30,-,01.30,0130,3
CALORIES,,,,0,3
SPEED,0.0,-,00,00,4
WATTS,,,0.,0_,4
CADENCE,,_,0,0,4
DISTANCE,,-,000,00_,4
TIME,01:30,-,061.0,0190,4
CALORIES,,,0,0,4
SPEED,0.0,-,0.0,00,5
WATTS,,,,0_,5
CADENCE,,_,0,0,5
DISTANCE,,-,000,00_,5
TIME,07:30,-,0E:10,01130,5
CALORIES,,,0,0,5
SPEED,0.0,-,0.0,u0,6
WATTS,0,0,0,0,6
CADENCE,,_,,0,6
DISTANCE,,-,000,00_,6
TIME,01:30,-,7E10,013u,6
CALORIES,,,0,0,6
SPEED,0.0,-,00,00,7
WATTS,,,0,0_,7
CADENCE,,_1,0,0,7
DISTANCE,,-,000,0_,7
TIME,0.1:30,-,0E:10,01130,7
CALORIES,,,0,0,7
SPEED,00,-,0.0,00,8
WATTS,,,0,0_,8
CADENCE,,_,0,0,8
DISTANCE,,-,L.LIL,00_,8
TIME,07:30,-,061.0,0190,8
CALORIES,,,C3,0,8
SPEED,0.0,-,0.0,00,9
WATTS,,,0,0_,9
CADENCE,,_,C3,0,9
DISTANCE,,-,000,00_,9
TIME,01:30,-,0E10,013n,9
CALORIES,,,63,0,9
SPEED,0.0,-,0.0,00,10
WATTS,,,0,0_,10
CADENCE,,_1,0,0,10
DISTANCE,,-,000,00_,10
TIME,01:37,-,E10,0131,10
CALORIES,,,0,0,10
SPEED,0.0,-,00,0c1,11
WATTS,,,0,0_,11
CADENCE,,0,,0,11
DISTANCE,,-,000,00_,11
TIME,01:37,-,1E:0,01131,11
CALORIES,,,c3,0,11
SPEED,00,-,0.0,00,12
WATTS,,,,0_,12
CADENCE,,0,63,0,12
DISTANCE,,-,0.UIL,00_,12
TIME,01:31,-,E10,0131,12
CALORIES,,,c3,0,12
SPEED,0.0,-,0.0,00,13
WATTS,,,0,0_,13
CADENCE,,_,0,0,13
DISTANCE,,01_,1FF,000,13
TIME,01:31,-,E10,0131,13
CALORIES,,,0,0,13
SPEED,0.0,-,0.0,00,14
WATTS,,,0,0_,14
CADENCE,,_,C3,0,14
DISTANCE,,0,i LiL,000,14
TIME,01:31,-,E:10,01131,14
CALORIES,,,0,0,14
SPEED,0.0,-,00,00,15
WATTS,,,0,0_,15
CADENCE,,_1,0,10,15
DISTANCE,,-,000,00_,15
TIME,01:31,-,01:3,01131,15
CALORIES,,,0,0,15
SPEED,00,-,0.0,00,16
WATTS,,,0.,0_,16
CADENCE,,0,63,0,16
DISTANCE,,-,0.00,00_,16
TIME,01:31,-,IE10,0131,16
CALORIES,,,0,0,16
SPEED,0.0,-,00,00,17
WATTS,,,0,0_,17
CADENCE,,_1,,0,17
DISTANCE,,0_,FIF,08,17
TIME,01:31,-,1E:10,01131,17
CALORIES,,,0,0,17
SPEED,0.0,0,FI Fi,00,18
WATTS,,,0,0_,18
CADENCE,,_1,C3,0,18
DISTANCE,,-,,08,18
TIME,01:31,-,01:3,01131,18
CALORIES,0,,0,0,18
SPEED,00,0,00,00,19
WATTS,,,0,0_,19
CADENCE,,0,,0,19
DISTANCE,,-,L.UL,000,19
TIME,0.1:31,-,1E10,0131,19
CALORIES,,,C3,0,19
SPEED,0.0,-,00,00,20
WATTS,,,0,0_,20
CADENCE,,,0,0,20
DISTANCE,,-,000,00_,20
TIME,01:31,-,E:10,n1131,20
CALORIES,,,0,0,20
SPEED,0.0,-,00,00,21
WATTS,,,0,0_,21
CADENCE,,_1,0,0,21
DISTANCE,LILIL,-,U.LL,00_,21
TIME,1E10,,0 1:31,01131,21
CALORIES,,,0,0,21
SPEED,0.0,-,00,00,22
WATTS,,,0,0_,22
CADENCE,,_,C3,0,22
DISTANCE,,0,,000,22
TIME,01:31,-,0 1:3 1,01131,22
CALORIES,,,0,0,22
SPEED,0.0,-,0.0,00,23
WATTS,,,0,0_,23
CADENCE,,0,,0,23
DISTANCE,,-,,000,23
TIME,01:31,08,1E10,0131,23
CALORIES,,,c3,0,23
SPEED,0.0,-,00,00,24
WATTS,,,0,0_,24
CADENCE,,_,63,0,24
DISTANCE,HLLIL,-,L.LIL,00_,24
TIME,01:31,-,01.3,0191,24
CALORIES,,,,0,24
SPEED,0.0,-,0.0,00,25
WATTS,,,0,0_,25
CADENCE,,_,0,10,25
DISTANCE,TTIT,-,L.LIL,00_,25
TIME,01:31,-,E:10,01131,25
CALORIES,,,C3,0,25
SPEED,0.0,-,0.0,00,26
WATTS,,,0,0_,26
CADENCE,,_,0,0,26
DISTANCE,,-,000,00_,26
TIME,01:31,-,E:10,01131,26
CALORIES,,,0,0,26
SPEED,00,-,00,00,27
WATTS,,,0,0_,27
CADENCE,,_,0,0,27
DISTANCE,LILIL,-,Fi FtFi,00_,27
TIME,01:31,-,0.1:31,l11131,27
CALORIES,,,63,0,27
SPEED,0.0,-,00,00,28
WATTS,,,0,0_,28
CADENCE,,__,C3,0,28
DISTANCE,,-,000,0_,28
TIME,01:31,-,01:31,n1131,28
CALORIES,,,c3,0,28
SPEED,0.0,-,60,0_,29
WATTS,,,0,0_,29
CADENCE,,_,0,0,29
DISTANCE,LLIL,-,FiFi,00_,29
TIME,01:31,,E10,0131,29
CALORIES,,,0,0,29
SPEED,0.0,-,0.0,00,30
WATTS,,,0,0_,30
CADENCE,,_,0,0,30
DISTANCE,LILIL,-,L.LIL,00_,30
TIME,01:31,,E:10,01131,30
CALORIES,,,0,0,30
SPEED,0.0,-,00,00,31
WATTS,,,7,n_,31
CADENCE,,_,0,0,31
DISTANCE,,-,,000,31
TIME,01:31,,E10,0131,31
CALORIES,,,0,0,31
SPEED,0.0,-,7.0,00,32
WATTS,,,0,0_,32
CADENCE,,0,C3,0,32
DISTANCE,,-,000,00_,32
TIME,01:31,-,610,0131,32
CALORIES,,,C3,0,32
SPEED,0.0,-,0.0,00,33
WATTS,,,0,0_,33
CADENCE,,0,,0,33
DISTANCE,,-,0.LL,_0_,33
TIME,01:31,-,1610,0131,33
CALORIES,,,C3,0,33
SPEED,0.0,-,00,00,34
WATTS,,,0,0_,34
CADENCE,,0,,0,34
DISTANCE,,-,0.00,00_,34
TIME,01:31,-,1E10,0131,34
CALORIES,,,C3,0,34
SPEED,0.0,-,00,00,35
WATTS,,,0,0_,35
CADENCE,,0,,0,35
DISTANCE,,-,000,00_,35
TIME,01:31,-,0 1:3 1,01131,35
CALORIES,,,c3,0,35
SPEED,00,-,00,00,36
WATTS,,,0,0_,36
CADENCE,,0,0,0,36
DISTANCE,,-,0.00,00_,36
TIME,01:31,-,IE10,0131,36
CALORIES,,,F3,0,36
SPEED,00,-,00,00,37
WATTS,,,0,0_,37
CADENCE,,0,,0,37
DISTANCE,,-,000,00_,37
TIME,01:31,-,E10,0131,37
CALORIES,,,C3,0,37
SPEED,0.0,-,0.0,00,38
WATTS,,,0,0_,38
CADENCE,,__,c3,0,38
DISTANCE,,-,000,00_,38
TIME,01:31,-,0.13,0131,38
CALORIES,,,0,0,38
SPEED,0.0,-,0.0,00,39
WATTS,,,0,0_,39
CADENCE,,7,0,0,39
DISTANCE,,-,000,00_,39
TIME,01:3,,013,0131,39
CALORIES,,,0,0,39
SPEED,0.0,-,00,00,40
WATTS,0,0,0,0,40
CADENCE,,0,,0,40
DISTANCE,,-,000,00_,40
TIME,01:3,-,E10,013,40
CALORIES,,,c3,0,40
SPEED,0.0,-,00,00,41
WATTS,0,0,0,0,41
CADENCE,,0,,0,41
DISTANCE,,-,000,00_,41
TIME,01:32,-,261.0,0132,41
CALORIES,,,C3,0,41
SPEED,0.0,-,00,00,42
WATTS,0,0,0,0,42
CADENCE,,0,,0,42
DISTANCE,,-,0.00,00_,42
TIME,01:32,-,2E1.0,0132,42
CALORIES,,,,0,42
SPEED,0.0,-,0.0,00,43
WATTS,,,0,0_,43
CADENCE,,_1,0,0,43
DISTANCE,,-,000,00_,43
TIME,07:32,-,26.10,0132,43
CALORIES,,,0,0,43
SPEED,0.0,-,00,00,44
WATTS,0,0,0,0,44
CADENCE,,_,0,0,44
DISTANCE,,-,0.00,_0_,44
TIME,01:32,-,261.0,0132,44
CALORIES,,,0,n,44
SPEED,00,-,00,00,45
WATTS,0,0,0,0,45
CADENCE,,0,C3,0,45
DISTANCE,,-,L.LiL,000,45
TIME,01:32,-,261.0,0132,45
CALORIES,,,C3,0,45
SPEED,0.0,-,0.0,00,46
WATTS,,0,0,0,46
CADENCE,,_,0,0,46
DISTANCE,,-,0.00,_0_,46
TIME,01:32,-,261.0,0132,46
CALORIES,,,C3,0,46
SPEED,00,-,00,00,47
WATTS,0,0,0,0,47
CADENCE,,_,0,0,47
DISTANCE,,-,0.LL,00_,47
TIME,01:32,-,2610,0132,47
CALORIES,,,C3,0,47
SPEED,0.0,-,00,001,48
WATTS,0,0,0,0,48
CADENCE,,_,,0,48
DISTANCE,,-,0.00,00_,48
TIME,01:32,-,261.0,0132,48
CALORIES,,,C3,0,48
SPEED,00,-,00,00,49
WATTS,0,0,0,0,49
CADENCE,,_,0,0,49
DISTANCE,,-,0.00,00_,49
TIME,01:32,-,261.0,0132,49
CALORIES,,,,0,49
SPEED,00,-,0.0,00,50
WATTS,0,0,0,0,50
CADENCE,,_,0,0,50
DISTANCE,,-,0.00,00_,50
TIME,07:32,-,2610,0132,50
CALORIES,,,c3,0,50
SPEED,0.0,-,00,00,51
WATTS,,,0,0_,51
CADENCE,,1,0,0,51
DISTANCE,,-,0.00,_0_,51
TIME,01:32,,261.0,0132,51
CALORIES,,,63,0,51
SPEED,0.0,-,00,00,52
WATTS,,,0,0_,52
CADENCE,,_,0,0,52
DISTANCE,,-,000,800_,52
TIME,01:32,-,2610,0132,52
CALORIES,,,c3,0,52
SPEED,0.0,-,0.0,00,53
WATTS,0,,0,0_,53
CADENCE,,_,,0,53
DISTANCE,,-,LILIL,0_,53
TIME,01:32,,01:32,01132,53
CALORIES,,,c3,0,53
SPEED,0.0,-,09,_0,54
WATTS,,,0,0_,54
CADENCE,,_,0,0,54
DISTANCE,,-,0.00,00_,54
TIME,07:32,-,261.0,0132,54
CALORIES,,,c3,0,54
SPEED,00,-,0.0,00,55
WATTS,,0,0,0,55
CADENCE,,_,0,0,55
DISTANCE,,-,000,_0_,55
TIME,01:32,,2610,0132,55
CALORIES,,,C3,0,55
SPEED,0.0,-,00,00,56
WATTS,,,0,0_,56
CADENCE,,_11,,0,56
DISTANCE,,-,000,00_,56
TIME,01:32,,0732,0132,56
CALORIES,,,0,0,56
SPEED,0.0,-,00,00,57
WATTS,,,0,0_,57
CADENCE,,_,C3,0,57
DISTANCE,,-,000,00_,57
TIME,01:32,-,0.1:32,01132,57
CALORIES,,,c3,0,57
SPEED,0.0,-,00,00,58
WATTS,0,0,0,0,58
CADENCE,,0,,0,58
DISTANCE,,-,000,00_,58
TIME,01:32,-,261.0,0132,58
CALORIES,,,c3,0,58
SPEED,0.0,-,0.0,00,59
WATTS,,,0,0_,59
CADENCE,,1,0,0,59
DISTANCE,,-,0.00,00_,59
TIME,01:32,,0732,0132,59
CALORIES,,,0,0,59
SPEED,0.0,-,0.0,00,60
WATTS,0,0,0,0,60
CADENCE,,_,0,0,60
DISTANCE,,-,000,00_,60
TIME,01:32,-,01:32,01132,60
CALORIES,,,C3,0,60
SPEED,0.0,-,00,00,61
WATTS,,,0,0_,61
CADENCE,,,C3,0,61
DISTANCE,,-,000,000,61
TIME,01:32,-,261.0,0132,61
CALORIES,,,,0,61
SPEED,0.0,-,00,00,62
WATTS,,,0,0_,62
CADENCE,,_1,C3,0,62
DISTANCE,,-,000,00_,62
TIME,01:32,-,26.10,0132,62
CALORIES,,,C3,0,62
SPEED,00,-,00,00,63
WATTS,,,0,0_,63
CADENCE,,_,0,0,63
DISTANCE,,-,000,00_,63
TIME,01:32,,2610,0132,63
CALORIES,,,0,0,63
SPEED,0.0,-,FI FI,00,64
WATTS,,,0,0_,64
CADENCE,,0,C3,0,64
DISTANCE,,-,000,00_,64
TIME,01:32,-,261.0,0132,64
CALORIES,,,C3,0,64
SPEED,0.0,-,00,00,65
WATTS,,,0,0_,65
CADENCE,,_,0,0,65
DISTANCE,,-,000,00_,65
TIME,01:32,-,0732,0132,65
CALORIES,,,0,0,65
SPEED,0.0,-,00,00,66
WATTS,,,0,0_,66
CADENCE,,_,0,0,66
DISTANCE,,0_,Li.LiL,000,66
TIME,01:32,-,07.32,0132,66
CALORIES,,,0,0,66
SPEED,0.0,-,0.0,u0,67
WATTS,,,0,0_,67
CADENCE,,_,0,0,67
DISTANCE,,0_,0.L0,000,67
TIME,01:32,-,0.32,0132,67
CALORIES,0,,0,0,67
SPEED,0.0,-,0.0,00,68
WATTS,,,,0_,68
CADENCE,,0,,0,68
DISTANCE,,-,0.00,00_,68
TIME,01:32,-,0.132,0132,68
CALORIES,,,c3,0,68
SPEED,0.0,-,0.0,00,69
WATTS,,,0,0_,69
CADENCE,,0,,0,69
DISTANCE,,-,00.0,00_,69
TIME,01:32,-,2610,0132,69
CALORIES,,,c3,0,69
SPEED,00,0,00,00,70
WATTS,,,0,0_,70
CADENCE,,0,C3,0,70
DISTANCE,,-,00.0,00_,70
TIME,01:33,-,01.33,013_,70
CALORIES,,,C3,0,70
SPEED,0.0,0,00,00,71
WATTS,,,0,0_,71
CADENCE,,0,C3,0,71
DISTANCE,,-,000,00_,71
TIME,01:33,-,0.133,01_3,71
CALORIES,,,,0,71
SPEED,00,-,0.0,00,72
WATTS,,,0,0_,72
CADENCE,,0,,0,72
DISTANCE,,-,0.00,00_,72
TIME,EE:10,-,01.33,0133,72
CALORIES,,,C3,0,72
SPEED,0.0,-,00,00,73
WATTS,,,0,0_,73
CADENCE,,,,u,73
DISTANCE,,-,000,00_,73
TIME,01:33,-,EE.10,0133,73
CALORIES,,,0,0,73
SPEED,0.0,-,00,00,74
WATTS,,,0,0_,74
CADENCE,,_1,0,0,74
DISTANCE,,-,000,00_,74
TIME,EE:1D,,EE10,0133,74
CALORIES,,,0,0,74
SPEED,0.0,-,0.0,00,75
WATTS,,,0,0_,75
CADENCE,,_,,0,75
DISTANCE,,-,U.LL,000,75
TIME,01:33,-,EE:10,01133,75
CALORIES,,,0,0,75
SPEED,0.0,-,0.0,00,76
WATTS,,,9,__,76
CADENCE,,0,,10,76
DISTANCE,,-,0.00,00_,76
TIME,07:33,-,EE10,0133,76
CALORIES,,,c3,0,76
SPEED,0.0,-,00,00,77
WATTS,,,0,0_,77
CADENCE,,_1,0,10,77
DISTANCE,,-,000,00_,77
TIME,0.1:33,,EE.10,0133,77
CALORIES,,,0,0,77
SPEED,0.0,-,00,00,78
WATTS,,,0,0_,78
CADENCE,,_1,,10,78
DISTANCE,,-,000,00_,78
TIME,01:33,-,EE.10,0133,78
CALORIES,,,c3,0,78
SPEED,0.0,-,0.0,00,79
WATTS,,,0,0_,79
CADENCE,,,0,0,79
DISTANCE,,-,000,00_,79
TIME,0.1:33,-,EE.10,0133,79
CALORIES,,,0,0,79
SPEED,0.0,-,0.0,00,80
WATTS,,,0,0_,80
CADENCE,,_,0,_0,80
DISTANCE,,-,0.00,00_,80
TIME,07:33,-,EE:10,01133,80
CALORIES,,,C3,0,80
SPEED,0.0,-,00,00,81
WATTS,,,0,0_,81
CADENCE,,_,0,_0,81
DISTANCE,,-,0.00,00_,81
TIME,01:33,-,0733,0133,81
CALORIES,,,0,0,81
SPEED,0.0,-,00,00,82
WATTS,,,0,0_,82
CADENCE,,_,0,_0,82
DISTANCE,,-,0.00,00_,82
TIME,0.1:33,-,EE.10,0133,82
CALORIES,,,0,0,82
SPEED,0.0,-,0.0,00,83
WATTS,,,0,0_,83
CADENCE,,_,0,_0,83
DISTANCE,,-,0.00,00_,83
TIME,0.1:33,,EE.10,0133,83
CALORIES,,,0,u,83
SPEED,0.0,-,00,00,84
WATTS,,,0,0_,84
CADENCE,,_,0,0,84
DISTANCE,0.0,-,000,00_,84
TIME,01:33,-,EE.10,0133,84
CALORIES,,,0,0,84
SPEED,0.0,-,00,00,85
WATTS,,,0,0_,85
CADENCE,,_1,C3,0,85
DISTANCE,,-,000,00_,85
TIME,01:33,-,EE.10,0133,85
CALORIES,,,0,0,85
SPEED,0.0,-,0.0,00,86
WATTS,,,0,0_,86
CADENCE,,_,0,0,86
DISTANCE,,-,0.00,00_,86
TIME,01:33,,EE:10,01133,86
CALORIES,,,0,0,86
SPEED,0.0,-,00,00,87
WATTS,,,0,0_,87
CADENCE,,,0,0,87
DISTANCE,,0_,L LL,000,87
TIME,0.1:33,-,EE.10,0133,87
CALORIES,,,0,0,87
SPEED,0.0,-,0.0,00,88
WATTS,,,0,0_,88
CADENCE,,_,0,0,88
DISTANCE,,-,00.0,00_,88
TIME,07:33,-,EE10,0133,88
CALORIES,,,C3,0,88
SPEED,0.0,-,00,00,89
WATTS,,,0,0_,89
CADENCE,,_11,C3,0,89
DISTANCE,,01_,,000,89
TIME,01:33,-,EE10,0133,89
CALORIES,,,0,0,89
SPEED,0.0,-,00,00,90
WATTS,,,7,n_,90
CADENCE,,3,63,0,90
DISTANCE,,0111_,FF,000,90
TIME,0.1:33,-,0133,0133,90
CALORIES,,,0,0,90
SPEED,00,-,00,00,91
WATTS,,,0,0_,91
CADENCE,,_,0,0,91
DISTANCE,,-,FiF1F,000,91
TIME,01:33,-,EE:10,01133,91
CALORIES,,,,0,91
SPEED,0.0,-,00,00,92
WATTS,,,0,0_,92
CADENCE,,_,0,0,92
DISTANCE,,-,0.00,00_,92
TIME,01:33,-,EE10,0133,92
CALORIES,,,C3,0,92
SPEED,0.0,-,00,00,93
WATTS,,,0,0_,93
CADENCE,,_,0,0,93
DISTANCE,,-,L.LIL,000,93
TIME,01:33,-,EE:10,01133,93
CALORIES,,,C3,0,93
SPEED,0.0,-,0.0,00,94
WATTS,,0,0,0,94
CADENCE,,0,C3,0,94
DISTANCE,,-,LILIL,000,94
TIME,EE:1D,-,EE10,8133,94
CALORIES,,,C3,0,94
SPEED,0.0,-,00,00,95
WATTS,,,0,0_,95
CADENCE,,_,0,0,95
DISTANCE,,-,0.00,00_,95
TIME,EE:10,-,EE10,0133,95
CALORIES,,,,0,95
SPEED,0.0,-,00,00,96
WATTS,,,0,0_,96
CADENCE,,_,0,0,96
DISTANCE,,-,LUILI,000,96
TIME,01:33,-,EE10,0133,96
CALORIES,,,C3,0,96
SPEED,0.0,-,00,00,97
WATTS,,,0,0_,97
CADENCE,,_,0,0,97
DISTANCE,,-,0.00,00_,97
TIME,EE:10,-,EE.10,0133,97
CALORIES,,,,0,97
SPEED,0.0,-,0.0,00,98
WATTS,,,0,0_,98
CADENCE,,,C3,0,98
DISTANCE,,-,0.00,00_,98
TIME,EE:10,,EE1 0,0133,98
CALORIES,,,,0,98
SPEED,0.0,-,00,00,99
WATTS,,,0,0_,99
CADENCE,,_,C3,0,99
DISTANCE,,-,i.UL,000,99
TIME,EE:1D,-,EE.10,0133,99
CALORIES,,,C3,0,99
